LJ004-0202|A system not adopted generally till nearly half a century later had already prevailed at Ilchester.|A system not adopted generally till nearly half a century later had already prevailed at Ilchester.
LJ004-0203|The new jail had been in a great measure constructed by the prisoners themselves.|The new jail had been in a great measure constructed by the prisoners themselves.
LJ004-0204|Masons, bricklayers, carpenters, painters had been employed upon the buildings, and the work was pronounced excellent by competent judges.|Masons, bricklayers, carpenters, painters had been employed upon the buildings, and the work was pronounced excellent by competent judges.
LJ004-0205|Industrial labor had also been introduced with satisfactory results.|Industrial labor had also been introduced with satisfactory results.
LJ004-0206|Blanket weaving and cloth spinning was carried on prosperously,|Blanket weaving and cloth spinning was carried on prosperously,
LJ004-0207|and all the material for prisoners' apparel was manufactured in the jail.|and all the material for prisoners' apparel was manufactured in the jail.
LJ004-0208|There were work-rooms for wool-washing, dyeing, carding, and spinning.|There were work-rooms for wool-washing, dyeing, carding, and spinning.
LJ004-0209|The looms were constantly busy. Tailors were always at work, and every article of clothing and bedding was made up within the walls.|The looms were constantly busy. Tailors were always at work, and every article of clothing and bedding was made up within the walls.
LJ004-0210|There was a prison laundry too, where all the prisoners' linen was regularly washed.|There was a prison laundry too, where all the prisoners' linen was regularly washed.
LJ004-0211|The moral welfare of the inmates was as closely looked after as the physical.|The moral welfare of the inmates was as closely looked after as the physical.
LJ004-0212|There was an attentive chaplain, a schoolmaster, and regular religious and other instruction.|There was an attentive chaplain, a schoolmaster, and regular religious and other instruction.
LJ004-0213|Compared with those highly meritorious institutions Newgate still showed but badly.|Compared with those highly meritorious institutions Newgate still showed but badly.
LJ004-0214|Its evils were inherent and irremediable, but some ameliorating measures had been introduced,|Its evils were inherent and irremediable, but some ameliorating measures had been introduced,
LJ004-0215|mainly through the exertions of a new governor, Mr. Brown, who succeeded Mr. Newman at Newgate in 1817.|mainly through the exertions of a new governor, Mr. Brown, who succeeded Mr. Newman at Newgate in eighteen seventeen.
LJ004-0216|The most noticeable of the improvements introduced was a better regulation of dietaries within the prison.|The most noticeable of the improvements introduced was a better regulation of dietaries within the prison.
LJ004-0217|The old haphazard system, by which meat was issued in bulk,|The old haphazard system, by which meat was issued in bulk,
LJ004-0218|a week's allowance at a time, was abolished, and there was a regular scale of daily rations adopted.|a week's allowance at a time, was abolished, and there was a regular scale of daily rations adopted.
LJ004-0219|The diet was now ample. It consisted of a pound and a half of bread per diem;|The diet was now ample. It consisted of a pound and a half of bread per diem;
LJ004-0220|for breakfast a pint of gruel; for dinner half a pound of boiled meat, or a quart of soup with vegetables, on alternate days.|for breakfast a pint of gruel; for dinner half a pound of boiled meat, or a quart of soup with vegetables, on alternate days.
LJ004-0221|The food was properly prepared in the prison kitchen.|The food was properly prepared in the prison kitchen.
LJ004-0222|Meat was no longer issued raw, to be imperfectly cooked before a ward fire and bolted gluttonously, the whole two pounds at one sitting.|Meat was no longer issued raw, to be imperfectly cooked before a ward fire and bolted gluttonously, the whole two pounds at one sitting.
LJ004-0223|Mr. Brown confidently asserted that no jail in England now fed its inmates so well as did Newgate.|Mr. Brown confidently asserted that no jail in England now fed its inmates so well as did Newgate.
LJ004-0224|So plentiful was this dietary, that although the old permission remained in force of allowing the friends of prisoners to bring them supplies from outside,|So plentiful was this dietary, that although the old permission remained in force of allowing the friends of prisoners to bring them supplies from outside,
LJ004-0225|the practice was falling into abeyance, and the prisoners seldom required private assistance to eke out their meals.|the practice was falling into abeyance, and the prisoners seldom required private assistance to eke out their meals.
LJ004-0226|It was also claimed for the more ample and more orderly distribution of victuals, that the general health of the prisoners had greatly improved.|It was also claimed for the more ample and more orderly distribution of victuals, that the general health of the prisoners had greatly improved.
LJ004-0227|Mr. Brown also, much to his own credit, brought about the abandonment of the practice of ironing all prisoners as a matter of course.|Mr. Brown also, much to his own credit, brought about the abandonment of the practice of ironing all prisoners as a matter of course.
LJ004-0228|In 1818 prisoners awaiting trial in Newgate, were at length relieved from this illegal infliction.|In eighteen eighteen prisoners awaiting trial in Newgate, were at length relieved from this illegal infliction.
LJ004-0229|Convicts were not even compelled to wear irons, providing they behaved well.|Convicts were not even compelled to wear irons, providing they behaved well.
LJ004-0230|It was found that shackles might be safely dispensed with, even in the case of the most desperate characters.|It was found that shackles might be safely dispensed with, even in the case of the most desperate characters.
LJ004-0231|This was effected by stopping the nearly indiscriminate admission of visitors, which had hitherto prevailed all over the jail.|This was effected by stopping the nearly indiscriminate admission of visitors, which had hitherto prevailed all over the jail.
LJ004-0232|Ironing it will be remembered, was a distinguishing badge, so that when the jail was cleared the free might be readily known from the captive, and escapes prevented.|Ironing it will be remembered, was a distinguishing badge, so that when the jail was cleared the free might be readily known from the captive, and escapes prevented.
LJ004-0233|Under the new rule visitors were not allowed to pass into the interior of the prison, but were detained between the grating.|Under the new rule visitors were not allowed to pass into the interior of the prison, but were detained between the grating.
LJ004-0234|This change led to some discontent, until it was found that the much greater boon of relief from irons accompanied it, and the reform was quietly accepted.|This change led to some discontent, until it was found that the much greater boon of relief from irons accompanied it, and the reform was quietly accepted.
LJ004-0235|Indeed the best consequences followed from the removal of irons. The prisoners were much better disposed; there were no riots, and fewer disturbances.|Indeed the best consequences followed from the removal of irons. The prisoners were much better disposed; there were no riots, and fewer disturbances.
LJ004-0236|But nothing short of radical reform and complete reconstruction could touch the deep-seated evils of association, overcrowding, and idleness.|But nothing short of radical reform and complete reconstruction could touch the deep-seated evils of association, overcrowding, and idleness.
LJ004-0237|The first still produced deplorable results -- results to be observable for many years to come.|The first still produced deplorable results -- results to be observable for many years to come.
LJ004-0238|Mr. Buxton mentions the case of a boy whose apparent innocence and artlessness had attracted his attention.|Mr. Buxton mentions the case of a boy whose apparent innocence and artlessness had attracted his attention.
LJ004-0239|He had been committed for an offense for which he was acquitted.|He had been committed for an offense for which he was acquitted.
LJ004-0240|He left Newgate utterly corrupted, and after lapsing into crime, soon returned with a very different character.|He left Newgate utterly corrupted, and after lapsing into crime, soon returned with a very different character.
LJ004-0241|Other cases of moral deterioration have already been recorded.|Other cases of moral deterioration have already been recorded.
LJ004-0242|Some attempt was made to reduce the overcrowding, on the recommendation of the House of Commons Committee of 1818, but this applied only a partial remedy.|Some attempt was made to reduce the overcrowding, on the recommendation of the House of Commons Committee of eighteen eighteen, but this applied only a partial remedy.
LJ004-0243|The bulk of the prisoners were still left in idleness.|The bulk of the prisoners were still left in idleness.
LJ004-0244|A few fortunate criminals, many of them kept back from transportation on purpose, who were skilled in trades, were employed at them.|A few fortunate criminals, many of them kept back from transportation on purpose, who were skilled in trades, were employed at them.
LJ004-0245|Painters, plasterers, and carpenters were allowed to follow their handicrafts, with the reward of sixpence per diem and a double allowance of food.|Painters, plasterers, and carpenters were allowed to follow their handicrafts, with the reward of sixpence per diem and a double allowance of food.
LJ004-0246|They used their own tools, and this without any dangerous consequences as regards facilitating the escape of others,|They used their own tools, and this without any dangerous consequences as regards facilitating the escape of others,
LJ004-0247|thus disposing of the objection so long raised against the industrial employment of prisoners in Newgate.|thus disposing of the objection so long raised against the industrial employment of prisoners in Newgate.
LJ004-0248|But this boon of toil was denied to all but a very limited number.|But this boon of toil was denied to all but a very limited number.
LJ004-0249|As the Prison Discipline Society pertinently observed in a report dated 1820,|As the Prison Discipline Society pertinently observed in a report dated eighteen twenty,
LJ004-0250|"It is obvious that reformation must be materially impeded, and in some cases utterly defeated, when the prisoners are defectively classed,|"It is obvious that reformation must be materially impeded, and in some cases utterly defeated, when the prisoners are defectively classed,
LJ005-0001|The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 8: The beginnings of prison reform.|The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section eight: The beginnings of prison reform.
LJ005-0002|Newgate prisoners were the victims to another most objectionable practice which obtained all over London.|Newgate prisoners were the victims to another most objectionable practice which obtained all over London.
LJ005-0003|Persons committed to a metropolitan jail at that time were taken in gangs, men and women handcuffed together, or linked on to a long chain,|Persons committed to a metropolitan jail at that time were taken in gangs, men and women handcuffed together, or linked on to a long chain,
LJ005-0004|unless they could afford to pay for a vehicle out of their own funds.|unless they could afford to pay for a vehicle out of their own funds.
LJ005-0005|Even then they were not certain of the favor, for I find a reference to a decent and respectable woman sent to Newgate|Even then they were not certain of the favor, for I find a reference to a decent and respectable woman sent to Newgate
LJ005-0006|who handed a shilling to the escort warder to provide her with a hackney coach; but this functionary pocketed the cash, and obliged the woman to walk|who handed a shilling to the escort warder to provide her with a hackney coach; but this functionary pocketed the cash, and obliged the woman to walk
LJ005-0007|chained to the rest. As the miserable crew filed through the public streets, exposed to the scornful gaze of every passenger,|chained to the rest. As the miserable crew filed through the public streets, exposed to the scornful gaze of every passenger,
LJ005-0008|they were followed by a crowd of reckless boys, who jeered at and insulted them.|they were followed by a crowd of reckless boys, who jeered at and insulted them.
LJ005-0009|Many thus led in procession were in a shocking condition of dirt and misery, frequently nearly naked, and often bearing upon them|Many thus led in procession were in a shocking condition of dirt and misery, frequently nearly naked, and often bearing upon them
LJ005-0010|the germs, more or less developed, of contagious disease. "Caravans," the forerunners of the prison vans,|the germs, more or less developed, of contagious disease. "Caravans," the forerunners of the prison vans,
LJ005-0011|were first made use of about 1827. That the need for prison reform was imperative may be gathered from the few out of many instances I have adduced,|were first made use of about eighteen twenty-seven. That the need for prison reform was imperative may be gathered from the few out of many instances I have adduced,
LJ005-0012|yet there were those who, wedded to ancient ideas, were intolerant of change; they would not admit the existence of any evils.|yet there were those who, wedded to ancient ideas, were intolerant of change; they would not admit the existence of any evils.
LJ005-0013|One smug alderman, a member of the House of Commons, sneered at the ultra philanthropy of the champions of prison improvement.|One smug alderman, a member of the House of Commons, sneered at the ultra philanthropy of the champions of prison improvement.
LJ005-0014|Speaking on a debate on prison matters, he declared that|Speaking on a debate on prison matters, he declared that
LJ005-0015|our prisoners have all that prisoners ought to have, without gentlemen think they ought to be indulged with Turkey carpets.|our prisoners have all that prisoners ought to have, without gentlemen think they ought to be indulged with Turkey carpets.
LJ005-0016|The Society for the Improvement of Prison Discipline was taxed with a desire to introduce a system|The Society for the Improvement of Prison Discipline was taxed with a desire to introduce a system
LJ005-0017|tending to divest punishment of its just and salutary terrors;|tending to divest punishment of its just and salutary terrors;
LJ005-0018|an imputation which the Society indignantly and very justly repudiated, the statement being, as they said,|an imputation which the Society indignantly and very justly repudiated, the statement being, as they said,
LJ005-0019|refuted by abundant evidence, and having no foundation whatever in truth.|refuted by abundant evidence, and having no foundation whatever in truth.
LJ005-0020|Among those whom the Society found arrayed against it was Sydney Smith,|Among those whom the Society found arrayed against it was Sydney Smith,
LJ005-0021|who, in a caustic article contributed to the 'Edinburgh Review,' protested against the pampering of criminals|who, in a caustic article contributed to the 'Edinburgh Review,' protested against the pampering of criminals
LJ005-0022|While fully admitting the good intentions of the Society, he condemned their ultra humanitarianism as misplaced.|While fully admitting the good intentions of the Society, he condemned their ultra humanitarianism as misplaced.
LJ005-0023|He took exception to various of the proposals of the Society. He thought they leant too much to a system of indulgence and education in jails.|He took exception to various of the proposals of the Society. He thought they leant too much to a system of indulgence and education in jails.
LJ005-0024|He objected to the instruction of prisoners in reading and writing.|He objected to the instruction of prisoners in reading and writing.
LJ005-0025|"A poor man who is lucky enough," he said, "to have his son committed for a felony|"A poor man who is lucky enough," he said, "to have his son committed for a felony
LJ005-0026|educates him under such a system for nothing, while the virtuous simpleton who is on the other side of the wall is paying by the quarter for these attainments."|educates him under such a system for nothing, while the virtuous simpleton who is on the other side of the wall is paying by the quarter for these attainments."
LJ005-0027|He was altogether against too liberal a diet; he disapproved of industrial occupations in jails, as not calculated to render prisons terrible.|He was altogether against too liberal a diet; he disapproved of industrial occupations in jails, as not calculated to render prisons terrible.
LJ005-0028|"There should be no tea and sugar, no assemblage of female felons around the washing-tub,|"There should be no tea and sugar, no assemblage of female felons around the washing-tub,
LJ005-0029|nothing but beating hemp and pulling oakum and pounding bricks -- no work but what was tedious, unusual."|nothing but beating hemp and pulling oakum and pounding bricks -- no work but what was tedious, unusual."
LJ005-0030|"In prisons, which are really meant to keep the multitude in order, and to be a terror to evil-doers, there must be no sharings of profits,|"In prisons, which are really meant to keep the multitude in order, and to be a terror to evil-doers, there must be no sharings of profits,
LJ005-0031|no visiting of friends, no education but religious education, no freedom of diet,|no visiting of friends, no education but religious education, no freedom of diet,
LJ005-0032|no weavers' looms or carpenters' benches. There must be a great deal of solitude, coarse food, a dress of shame,|no weavers' looms or carpenters' benches. There must be a great deal of solitude, coarse food, a dress of shame,
LJ005-0033|hard, incessant, irksome, eternal labor, a planned and regulated and unrelenting exclusion of happiness and comfort.|hard, incessant, irksome, eternal labor, a planned and regulated and unrelenting exclusion of happiness and comfort.
LJ005-0034|Undeterred by these sarcasms and misrepresentations,|Undeterred by these sarcasms and misrepresentations,
LJ005-0035|the Society pursued its laudable undertaking with remarkable energy and great singleness of purpose.|the Society pursued its laudable undertaking with remarkable energy and great singleness of purpose.
LJ005-0036|The objects it had in view were set forth in one of its earliest meetings.|The objects it had in view were set forth in one of its earliest meetings.
LJ005-0037|It sought to obtain and diffuse useful information|It sought to obtain and diffuse useful information
LJ005-0038|to suggest beneficial regulations, and circulate tracts demonstrating the advantages of classification,|to suggest beneficial regulations, and circulate tracts demonstrating the advantages of classification,
LJ005-0039|constant inspection, regular employment, and humane treatment generally, with religious and moral instruction.|constant inspection, regular employment, and humane treatment generally, with religious and moral instruction.
LJ005-0040|It earnestly advocated the appointment of female officers to take exclusive charge of female prisoners,|It earnestly advocated the appointment of female officers to take exclusive charge of female prisoners,
LJ005-0041|a much-needed and, according to our ideas, indispensable reform, already initiated by the Ladies' Committee at Newgate.|a much-needed and, according to our ideas, indispensable reform, already initiated by the Ladies' Committee at Newgate.
LJ005-0042|It made the subject of the newly-invented tread-wheels, or stepping-wheels, as they were at first called, its peculiar affair,|It made the subject of the newly-invented tread-wheels, or stepping-wheels, as they were at first called, its peculiar affair,
LJ005-0043|and obtained full details, from places where they had been adopted, of the nature of these new machines|and obtained full details, from places where they had been adopted, of the nature of these new machines
LJ005-0044|the method by which they were worked, and the dietaries of the prisoners employed upon them.|the method by which they were worked, and the dietaries of the prisoners employed upon them.
LJ005-0045|Nor did it confine itself to mere verbal recommendations.|Nor did it confine itself to mere verbal recommendations.
LJ005-0046|The good it tried to do took active shape in the establishment of temporary refuges -- at Hoxton for males, and in the Hackney Road for females|The good it tried to do took active shape in the establishment of temporary refuges -- at Hoxton for males, and in the Hackney Road for females
LJ005-0047|for the reception of deserving cases discharged from prison. The governor of Newgate and other metropolitan prisons had orders of admission to this refuge|for the reception of deserving cases discharged from prison. The governor of Newgate and other metropolitan prisons had orders of admission to this refuge
LJ005-0048|which he could bestow on prisoners on release, and so save the better-disposed or the completely destitute from lapsing at once into crime.|which he could bestow on prisoners on release, and so save the better-disposed or the completely destitute from lapsing at once into crime.
LJ005-0049|The refuge, which had for its object the training of its inmates in habits of industry,|The refuge, which had for its object the training of its inmates in habits of industry,
LJ005-0050|and in moral and religious duty, and which after a time sought to provide them with suitable situations, was supported entirely out of the funds of the Society.|and in moral and religious duty, and which after a time sought to provide them with suitable situations, was supported entirely out of the funds of the Society.
LJ005-0051|At the time of its greatest prosperity, its annual income from donations and subscriptions was about one thousand six hundred pounds.|At the time of its greatest prosperity, its annual income from donations and subscriptions was about one thousand six hundred pounds.
LJ005-0052|Another point to which the Society devoted infinite pains was the preparation of plans for the guidance of architects in the construction of prisons.|Another point to which the Society devoted infinite pains was the preparation of plans for the guidance of architects in the construction of prisons.
LJ005-0053|A very valuable volume published by the Society|A very valuable volume published by the Society
LJ005-0054|traced the progress of prison architecture from the days when the jail was the mere annexe of the baronial or episcopal castle|traced the progress of prison architecture from the days when the jail was the mere annexe of the baronial or episcopal castle
LJ005-0055|or a dungeon above or below the gate of a town, to the first attempts at systematic reconstruction carried out under the advice and supervision of Howard.|or a dungeon above or below the gate of a town, to the first attempts at systematic reconstruction carried out under the advice and supervision of Howard.
LJ005-0056|It is interesting to observe that the plan of "radiation," by which the prison blocks radiated from a central hall, like spokes in a wheel|It is interesting to observe that the plan of "radiation," by which the prison blocks radiated from a central hall, like spokes in a wheel
LJ005-0057|was introduced as early as 1790 by Mr. Blackburn|was introduced as early as seventeen ninety by Mr. Blackburn
LJ005-0058|an architect of eminence who was very largely employed in the erection of prison buildings at the close of the last century.|an architect of eminence who was very largely employed in the erection of prison buildings at the close of the last century.
LJ005-0059|With some important modifications this principle of radiation is still the rule.|With some important modifications this principle of radiation is still the rule.
LJ005-0060|The Society did not limit its remarks to the description of what had already been done|The Society did not limit its remarks to the description of what had already been done
LJ005-0061|but it offered suggestions for future buildings, with numerous carefully-executed drawings and designs of the model it recommended for imitation.|but it offered suggestions for future buildings, with numerous carefully-executed drawings and designs of the model it recommended for imitation.
LJ005-0062|Experience has since shown that in some respects these plans are defective, especially in the placing of the governor's residence in the center of the prison.|Experience has since shown that in some respects these plans are defective, especially in the placing of the governor's residence in the center of the prison.
LJ005-0063|It was thought that this would guarantee constant supervision and inspection, but it did nothing of the kind, and only the presence of warders on duty|It was thought that this would guarantee constant supervision and inspection, but it did nothing of the kind, and only the presence of warders on duty
LJ005-0064|is found now-a-days to be really efficacious. The main recommendations, however, are based upon common sense|is found now-a-days to be really efficacious. The main recommendations, however, are based upon common sense
LJ005-0065|and none are more commendable than that which deprecates the excessive ornamentation of the external parts of the edifice.|and none are more commendable than that which deprecates the excessive ornamentation of the external parts of the edifice.
LJ005-0066|"The new jails," as Howard says, "having pompous fronts, appear like palaces to the lower class of people, and many persons are against them on this account."|"The new jails," as Howard says, "having pompous fronts, appear like palaces to the lower class of people, and many persons are against them on this account."
LJ005-0067|The Prison Society reproves the misdirected efforts of ambitious architects, who by a lavish and improvident expenditure of public money|The Prison Society reproves the misdirected efforts of ambitious architects, who by a lavish and improvident expenditure of public money
LJ005-0068|sought to "rank the prisons they built among the most splendid buildings of the city or town."|sought to "rank the prisons they built among the most splendid buildings of the city or town."
LJ005-0069|Absence of embellishment is in perfect unison with the character of the establishment.|Absence of embellishment is in perfect unison with the character of the establishment.
LJ005-0070|These are principles fully recognized now-a-days, and it may fairly be conceded that the Prison Discipline Society's ideal|These are principles fully recognized now-a-days, and it may fairly be conceded that the Prison Discipline Society's ideal
LJ005-0071|differed little from that kept in view in the construction of the latest and best modern jails.|differed little from that kept in view in the construction of the latest and best modern jails.
LJ005-0072|After a few years of active exertion the Society was rewarded by fresh legislation.|After a few years of active exertion the Society was rewarded by fresh legislation.
LJ005-0073|To its efforts, and their effect upon Parliament and the public mind, we must attribute the new Jail Acts of 4 George IV|To its efforts, and their effect upon Parliament and the public mind, we must attribute the new Jail Acts of four George the fourth
LJ005-0074|cap. 64, and 5 George IV. cap. 85|cap. sixty-four, and five George the fourth cap. eighty-five
LJ005-0075|which having gone through several sessions, at last became law in 1823 to 4|which having gone through several sessions, at last became law in eighteen twenty-three to four
LJ005-0076|By the preamble of the first-named act it was declared|By the preamble of the first-named act it was declared
LJ005-0077|"expedient to introduce such measures and arrangements as shall not only provide for the safe custody,|"expedient to introduce such measures and arrangements as shall not only provide for the safe custody,
LJ005-0078|but shall also tend more effectually to preserve the health|but shall also tend more effectually to preserve the health
LJ005-0079|and improve the morals of the prisoners, and shall insure the proper measure of punishment to convicted offenders.|and improve the morals of the prisoners, and shall insure the proper measure of punishment to convicted offenders.
LJ005-0080|Accordingly due provision was made for the enforcement of hard labor on all prisoners sentenced to it, and for the employment of all others.|Accordingly due provision was made for the enforcement of hard labor on all prisoners sentenced to it, and for the employment of all others.
LJ005-0082|unless such ability (to work) should cease by reason of sickness, infirmity, the want of sufficient work, or from any other cause.|unless such ability (to work) should cease by reason of sickness, infirmity, the want of sufficient work, or from any other cause.
LJ005-0083|It was distinctly laid down that male and female prisoners should be confined in separate buildings or parts of the prison,|It was distinctly laid down that male and female prisoners should be confined in separate buildings or parts of the prison,
LJ005-0084|"so as to prevent them from seeing, conversing, or holding any intercourse with each other."|"so as to prevent them from seeing, conversing, or holding any intercourse with each other."
LJ005-0085|Classification was insisted upon, in the manner laid down by the 24 George III. cap. 54,|Classification was insisted upon, in the manner laid down by the twenty-four George the third cap. fifty-four,
LJ005-0086|with such further separation as the justices should deem conducive to good order and discipline.|with such further separation as the justices should deem conducive to good order and discipline.
LJ005-0087|Female prisoners were in all cases to be under the charge of female officers.|Female prisoners were in all cases to be under the charge of female officers.
LJ005-0088|Every prison containing female prisoners was to have a matron who was to reside constantly in the prison.|Every prison containing female prisoners was to have a matron who was to reside constantly in the prison.
LJ005-0089|The religious and moral welfare of the prisoners were to be attended to,|The religious and moral welfare of the prisoners were to be attended to,
LJ005-0090|the first by daily services, the latter by the appointment of schoolmasters and instruction in reading and writing.|the first by daily services, the latter by the appointment of schoolmasters and instruction in reading and writing.
LJ005-0091|Last, but not least, the use of irons was strictly forbidden, "except in cases of urgent and absolute necessity,"|Last, but not least, the use of irons was strictly forbidden, "except in cases of urgent and absolute necessity,"
LJ005-0092|and every prisoner was to be provided with a hammock or cot to himself, suitable bedding, and, if possible, a separate cell.|and every prisoner was to be provided with a hammock or cot to himself, suitable bedding, and, if possible, a separate cell.
LJ005-0093|The second act, passed in the following year, enlarged and amended the first, and at the same time gave powers to the House|The second act, passed in the following year, enlarged and amended the first, and at the same time gave powers to the House
LJ005-0094|to call for information as to the observance of its provisions.|to call for information as to the observance of its provisions.
LJ005-0095|The promulgation of these two Jail Acts strengthened the hands of the Prison Discipline Society enormously.|The promulgation of these two Jail Acts strengthened the hands of the Prison Discipline Society enormously.
LJ005-0096|It had now a legal and authoritative standard of efficiency to apply,|It had now a legal and authoritative standard of efficiency to apply,
LJ005-0097|and could expose all the local authorities that still lagged behind, or neglected to comply with the provisions of the new laws.|and could expose all the local authorities that still lagged behind, or neglected to comply with the provisions of the new laws.
LJ005-0098|The Society did not shrink from its self-imposed duty, but continued year after year, with unflagging energy and unflinching spirit, to watch closely|The Society did not shrink from its self-imposed duty, but continued year after year, with unflagging energy and unflinching spirit, to watch closely
LJ005-0099|and report at length upon the condition of the prisons of the country.|and report at length upon the condition of the prisons of the country.
LJ005-0100|For this purpose it kept up an extensive correspondence with all parts of the kingdom, and circulated queries to be answered in detail,|For this purpose it kept up an extensive correspondence with all parts of the kingdom, and circulated queries to be answered in detail,
LJ005-0101|whence it deduced the practice and condition of every prison that replied.|whence it deduced the practice and condition of every prison that replied.
LJ005-0102|Upon these and the private visitations made by various members the Society obtained the facts,|Upon these and the private visitations made by various members the Society obtained the facts,
LJ005-0103|often highly damnatory, which were embodied in its annual reports.|often highly damnatory, which were embodied in its annual reports.
LJ005-0104|The progress of improvement was certainly extremely slow.|The progress of improvement was certainly extremely slow.
LJ005-0105|It was long before the many jurisdictions imitated the few.|It was long before the many jurisdictions imitated the few.
LJ005-0106|Jails, of which the old prison at Reading was a specimen, were still left intact.|Jails, of which the old prison at Reading was a specimen, were still left intact.
LJ005-0107|In that prison, with its cells and yards arranged within the shell of an ancient abbey chapel,|In that prison, with its cells and yards arranged within the shell of an ancient abbey chapel,
LJ005-0108|the prisoners, without firing, bedding, or sufficient food, spent their days "in surveying their grotesque prison,|the prisoners, without firing, bedding, or sufficient food, spent their days "in surveying their grotesque prison,
LJ005-0109|or contriving some means of escape by climbing the fluted columns which supported the Gothic arches of the aisles,|or contriving some means of escape by climbing the fluted columns which supported the Gothic arches of the aisles,
LJ005-0110|and so passing by the roof down into the garden and on to freedom.|and so passing by the roof down into the garden and on to freedom.
LJ005-0111|In a county prison adjoining the metropolis, the separation between the male and female quarters was supposed to be accomplished by the erection of an iron railing;|In a county prison adjoining the metropolis, the separation between the male and female quarters was supposed to be accomplished by the erection of an iron railing;
LJ005-0112|in this same prison capital convicts were chained to the floor until execution.|in this same prison capital convicts were chained to the floor until execution.
LJ005-0113|In another jail not far off male and female felons still occupied the same room -- underground, and reached by a ladder of ten steps.|In another jail not far off male and female felons still occupied the same room -- underground, and reached by a ladder of ten steps.
LJ005-0114|In others the separation between the sexes consisted in a hanging curtain|In others the separation between the sexes consisted in a hanging curtain
LJ005-0115|or an imaginary boundary line, and nothing prevented parties from passing to either side|or an imaginary boundary line, and nothing prevented parties from passing to either side
LJ005-0116|but an empty regulation which all so disposed could defy.|but an empty regulation which all so disposed could defy.
LJ005-0117|Numbers of the jails were still unprovided with chaplains, and the prisoners never heard Divine service.|Numbers of the jails were still unprovided with chaplains, and the prisoners never heard Divine service.
LJ005-0118|In many others there were no infirmaries, no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders.|In many others there were no infirmaries, no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders.
LJ005-0119|No attempt was made to maintain discipline.|No attempt was made to maintain discipline.
LJ005-0120|Half the jails had no code of rules properly prepared and sanctioned by the judges, according to law.|Half the jails had no code of rules properly prepared and sanctioned by the judges, according to law.
LJ005-0121|By degrees, however,|By degrees, however,
LJ005-0122|the changes necessary to bring the prisons into conformity with the recent acts were attempted, if not actually introduced into the county prisons, to which,|the changes necessary to bring the prisons into conformity with the recent acts were attempted, if not actually introduced into the county prisons, to which,
LJ005-0123|with a few of the more important city or borough prisons, these acts more especially applied.|with a few of the more important city or borough prisons, these acts more especially applied.
LJ005-0124|Most of the local authorities embarked into considerable expenditure, determined to rebuild their jails de novo on the most approved pattern,|Most of the local authorities embarked into considerable expenditure, determined to rebuild their jails de novo on the most approved pattern,
LJ005-0125|or to reappropriate, reconstruct, and patch up the existing prisons till they were more in accordance with the growing requirements of the times.|or to reappropriate, reconstruct, and patch up the existing prisons till they were more in accordance with the growing requirements of the times.
LJ005-0126|Religious worship became more generally the rule; chaplains were appointed, and chapels provided for them; surgeons and hospitals also.|Religious worship became more generally the rule; chaplains were appointed, and chapels provided for them; surgeons and hospitals also.
LJ005-0127|Workshops were built at many prisons, various kinds of manufactures and trades were set on foot, including weaving, matting, shoe-making, and tailoring.|Workshops were built at many prisons, various kinds of manufactures and trades were set on foot, including weaving, matting, shoe-making, and tailoring.
LJ005-0128|The interior of one prison was illuminated throughout with gas, -- still a novelty, which had been generally adopted in London only four years previously,|The interior of one prison was illuminated throughout with gas, -- still a novelty, which had been generally adopted in London only four years previously,
LJ005-0129|"a measure which must greatly tend to discourage attempts to escape."|"a measure which must greatly tend to discourage attempts to escape."
LJ005-0130|There were tread-wheels at most of the prisons, and regular employment thereon or at some other kind of hard labor.|There were tread-wheels at most of the prisons, and regular employment thereon or at some other kind of hard labor.
LJ005-0131|In many places too where the prisoners earned money by their work, they were granted a portion of it for their own use after proper deduction for maintenance.|In many places too where the prisoners earned money by their work, they were granted a portion of it for their own use after proper deduction for maintenance.
LJ005-0132|Only a few glaring evils still demanded a remedy.|Only a few glaring evils still demanded a remedy.
LJ005-0133|The provision of separate sleeping cells was still quite inadequate. For instance,|The provision of separate sleeping cells was still quite inadequate. For instance,
LJ005-0134|in twenty-two county jails there were 1063 sleeping cells in all (in 1823)|in twenty-two county jails there were one thousand sixty-three sleeping cells in all (in eighteen twenty-three)
LJ005-0135|and the average daily number committed that year amounted to 3985.|and the average daily number committed that year amounted to three thousand, nine hundred eighty-five.
LJ005-0136|The want of sleeping cells long continued a crying need.|The want of sleeping cells long continued a crying need.
LJ005-0137|Four years later the Prison Society reported|Four years later the Prison Society reported
LJ005-0138|that in four prisons, which at one time of the year contained 1308 prisoners, there were only sixty-eight sleeping rooms or cells,|that in four prisons, which at one time of the year contained one thousand three hundred eight prisoners, there were only sixty-eight sleeping rooms or cells,
LJ005-0139|making an average of nineteen persons occupying each room.|making an average of nineteen persons occupying each room.
LJ005-0140|At the New Prison, Clerkenwell, which had become the principal reception jail of Middlesex, and so took all the untried,|At the New Prison, Clerkenwell, which had become the principal reception jail of Middlesex, and so took all the untried,
